0.3391153159093718, [0.05781565 0.12538823 1.19984052], [-0.25315384  0.2226969   1.10588203], [-2.41552144  0.01500323  0.05966366], [ 2.2858082  -0.02504594  0.00661581], 4, 9
0.34243495728584156, [0.06119054 0.12507608 1.20502868], [-0.25205782  0.22167293  1.10600236], [-2.42073561  0.0171966   0.07165367], [ 2.27984656 -0.02682021  0.00928996], 3, 9
0.34243495728584156, [0.06119054 0.12507608 1.20502868], [-0.25205782  0.22167293  1.10600236], [-2.42073561  0.0171966   0.07165367], [ 2.27984656 -0.02682021  0.00928996], 3, 9
0.34042002285425443, [0.06042573 0.12335639 1.20043916], [-0.25149428  0.2205197   1.10477834], [-2.42078795  0.01035351  0.09616904], [ 2.28237894 -0.02432096  0.0099748 ], 5, 9
0.33990701172537413, [0.06038017 0.12358588 1.19898523], [-0.25149428  0.2205197   1.10477834], [-2.41285965  0.01911577  0.07502631], [ 2.28237894 -0.02432096  0.0099748 ], 5, 9
0.33869455461672504, [0.05865334 0.12442176 1.19874684], [-0.25236429  0.22026396  1.10495819], [-2.40768274  0.02265629  0.04353571], [ 2.2834114  -0.02544088  0.00435558], 4, 9
0.33869455461672504, [0.05865334 0.12442176 1.19874684], [-0.25236429  0.22026396  1.10495819], [-2.40768274  0.02265629  0.04353571], [ 2.2834114  -0.02544088  0.00435558], 4, 9
0.3412728156495039, [0.05833313 0.12348854 1.20171786], [-0.25466192  0.22028222  1.10615524], [-2.41513054  0.02235477  0.05630283], [ 2.28887202 -0.02433426  0.00665297], 4, 9
0.3387386534146566, [0.0570411  0.12526611 1.19865952], [-0.25466192  0.22028222  1.10615524], [-2.43282437  0.01431389  0.06004159], [ 2.28887202 -0.02433426  0.00665297], 4, 9
0.3370098595823442, [0.05192838 0.12260006 1.1971256 ], [-0.25754911  0.21997294  1.10592332], [-2.41586864  0.0100485   0.03513077], [ 2.28791024 -0.02824122  0.00542387], 4, 9
0.3370098595823442, [0.05192838 0.12260006 1.1971256 ], [-0.25754911  0.21997294  1.10592332], [-2.41586864  0.0100485   0.03513077], [ 2.28791024 -0.02824122  0.00542387], 4, 9
0.3404343876741325, [0.05273202 0.12276711 1.20168101], [-0.25911487  0.21979496  1.10559415], [-2.41407875  0.02205591  0.04654292], [ 2.28753026 -0.03030533  0.00588793], 4, 9
0.3404343876741325, [0.05273202 0.12276711 1.20168101], [-0.25911487  0.21979496  1.10559415], [-2.41407875  0.02205591  0.04654292], [ 2.28753026 -0.03030533  0.00588793], 4, 9
0.34233547547181786, [0.05178016 0.12114916 1.20195576], [-0.26013375  0.21945028  1.10076198], [-2.411448    0.02112436  0.06235455], [ 2.28292497 -0.03103784  0.00367502], 5, 9
0.34322786495660007, [0.05015923 0.12168424 1.20499465], [-0.26220591  0.21913511  1.10137652], [-2.42177003  0.01720955  0.06193784], [ 2.28402076 -0.0304697   0.00925345], 3, 9
0.3428395066309872, [0.0499172  0.12162429 1.20449469], [-0.2622223   0.21912503  1.10153129], [-2.41957382  0.01735197  0.05866512], [ 2.28352679 -0.03037518  0.00876843], 4, 9
0.34284803174668804, [0.04699579 0.12143814 1.20542624], [-0.26584191  0.21923123  1.10485856], [-2.42081128  0.017248    0.05998837], [ 2.28572815 -0.03011711  0.00508249], 3, 9
0.3385888559341186, [0.04423769 0.12209942 1.19902389], [-0.2663085   0.21923642  1.10538694], [-2.41008616  0.02344617  0.04222139], [ 2.28788515 -0.03090062  0.00924537], 4, 9
0.3391505236058574, [0.04552238 0.12393799 1.19967464], [-0.26546699  0.22109361  1.10549677], [-2.41241574  0.02337238  0.04635958], [ 2.28568161 -0.02986205  0.00359924], 6, 9
0.3438269787032063, [0.04633118 0.12360666 1.20755239], [-0.26711122  0.2230171   1.10711127], [-2.41404573  0.02039872  0.065118  ], [ 2.28458867 -0.02717205  0.0047633 ], 5, 9
0.3438415763004821, [0.04650114 0.12410166 1.20756053], [-0.26711122  0.2230171   1.10711127], [-2.41633732  0.02106863  0.06434228], [ 2.28458867 -0.02717205  0.0047633 ], 5, 9
0.3428391251592722, [0.04298246 0.12479332 1.20546735], [-0.26937609  0.22458645  1.1054067 ], [-2.41706126  0.021344    0.07035796], [ 2.28534550e+00 -2.96014815e-02  6.35670525e-04], 3, 9
0.343660749270565, [0.04165098 0.12572679 1.20706771], [-0.27136523  0.22504624  1.10577997], [-2.42098627  0.020927    0.0648297 ], [ 2.28440452e+00 -2.93899182e-02  6.21315285e-04], 4, 9
0.3353686578523234, [0.03440185 0.1257958  1.19256412], [-0.27430197  0.22393609  1.10571616], [-2.41933044  0.01707825  0.04846719], [ 2.28296837e+00 -2.98064962e-02  1.46959944e-03], 3, 9
0.3353686578523234, [0.03440185 0.1257958  1.19256412], [-0.27430197  0.22393609  1.10571616], [-2.41933044  0.01707825  0.04846719], [ 2.28296837e+00 -2.98064962e-02  1.46959944e-03], 3, 9
0.34358534999643753, [0.03548371 0.12311632 1.20429926], [-0.27803838  0.22194658  1.1043624 ], [-2.41210774  0.02568704  0.06375548], [ 2.28283399 -0.02919851  0.00444203], 5, 9
0.34358534999643753, [0.03548371 0.12311632 1.20429926], [-0.27803838  0.22194658  1.1043624 ], [-2.41210774  0.02568704  0.06375548], [ 2.28283399 -0.02919851  0.00444203], 5, 9
0.34168434476060267, [0.02929345 0.11804122 1.19977998], [-0.28317073  0.21921508  1.10555591], [-2.40970655  0.02073731  0.0826146 ], [ 2.28725310e+00 -2.82586365e-02  7.57476613e-04], 4, 9
0.34084653614990296, [0.02381847 0.11867748 1.20262053], [-0.28654536  0.21712151  1.10182655], [-2.42666012  0.01440772  0.06127428], [ 2.28272521 -0.0320916   0.01041101], 4, 9
0.3370023192486726, [0.01881743 0.11474448 1.19711506], [-0.28891946  0.21492853  1.1031378 ], [-2.4136298   0.00926421  0.04316422], [ 2.29009315 -0.03053852  0.00846971], 5, 9
0.3428833221353369, [0.02188777 0.11043675 1.20390375], [-0.29090648  0.21237067  1.10726935], [-2.40581778  0.01957753  0.08226876], [ 2.29436096e+00 -2.68998971e-02  2.00511940e-03], 5, 9
0.341275501170774, [0.01642789 0.11174707 1.20487797], [-0.29562161  0.2106219   1.10834898], [-2.4133328   0.02263435  0.05611266], [ 2.28733846e+00 -2.96235081e-02  1.16846563e-05], 5, 9
0.33670545677029484, [0.005455   0.10639745 1.19892557], [-0.30392306  0.20578318  1.11073114], [-2.4125119   0.00929662  0.04020155], [ 2.29167715 -0.02922588  0.01507996], 5, 8
0.34113636322450447, [0.00189122 0.10234825 1.20368975], [-0.30805443  0.20192035  1.10174315], [-2.40655258  0.01880042  0.05293674], [ 2.29417535 -0.03497703  0.01586801], 4, 9
0.3399241507496764, [-2.44530762e-04  1.02385218e-01  1.19997398e+00], [-0.30932435  0.20198697  1.09948724], [-2.41506894  0.02105218  0.08122504], [ 2.29625779 -0.03462438  0.00889627], 5, 9
0.3420072823890393, [-0.00211335  0.10319501  1.20704685], [-0.31192233  0.20299678  1.1020374 ], [-2.41105802  0.01511134  0.06251794], [ 2.29133335 -0.03285254  0.01376339], 4, 9
0.3402515653882194, [-0.00633436  0.10174593  1.20190014], [-0.31545144  0.20203499  1.10110398], [-2.40409471  0.01983023  0.06364196], [ 2.29544286 -0.03210497  0.00652572], 4, 9
0.34511208054420633, [-0.0057202   0.10482323  1.20828099], [-0.31842077  0.20352547  1.10067721], [-2.41329027  0.02982825  0.09970075], [ 2.29674321 -0.02920797  0.00641413], 4, 9
0.3384393997580057, [-0.01357857  0.10637396  1.20098472], [-0.32208579  0.20312759  1.10096843], [-2.42468215  0.01150313  0.07232559], [ 2.2942319  -0.02749639  0.00774603], 5, 9
0.33975535096000886, [-0.01685657  0.10490839  1.20251903], [-0.32581802  0.20316719  1.10092312], [-2.40864614  0.0126477   0.0598984 ], [ 2.29156447 -0.02617411  0.01497285], 5, 9
0.3450566999865002, [-0.01802809  0.10607423  1.21076259], [-0.32898595  0.20263722  1.09654822], [-2.42579522  0.01434937  0.11155534], [ 2.28443256 -0.02723205  0.01159133], 4, 9
0.34101724800543104, [-0.02450964  0.10632518  1.20733855], [-0.33364894  0.20359747  1.1012077 ], [-2.43974669 -0.00270689  0.08813606], [ 2.29138159 -0.02727405  0.01241508], 3, 9
0.3375752889302235, [-0.03012251  0.11101626  1.20146914], [-0.33783894  0.20361324  1.09805988], [-2.42726623  0.00957571  0.03424929], [ 2.29015817 -0.02573095  0.01530611], 3, 9
0.3419283571144763, [-0.03286108  0.10878676  1.20780015], [-0.34230251  0.20309624  1.09704491], [-2.42209489  0.0126397   0.05034481], [ 2.28876927 -0.0256872   0.01335334], 3, 9
0.34044067538509476, [-0.03811828  0.10859639  1.20602215], [-0.34606192  0.20520684  1.09768479], [-2.4237286   0.00396731  0.065932  ], [ 2.286307   -0.02698371  0.01190623], 5, 9
0.3406470928908136, [-0.04208384  0.10907643  1.20264361], [-0.35077409  0.20607893  1.09614816], [-2.41414418  0.01219298  0.07540897], [ 2.28341057 -0.02684119  0.01281398], 4, 9
0.33748253563866504, [-0.05167398  0.10932535  1.20096858], [-0.35746202  0.2046686   1.09467746], [-2.42486081  0.00389799  0.03738073], [ 2.28195239 -0.02707974  0.01737403], 5, 9
0.34195677149820675, [-0.05353957  0.10753579  1.2020802 ], [-0.3627191   0.20518771  1.09342222], [-2.42336484  0.01450273  0.11322951], [ 2.28326872 -0.02866426  0.01437216], 4, 9
0.33968260675821177, [-0.06191358  0.10840375  1.20153215], [-0.36831441  0.2054962   1.09164194], [-2.42644707e+00 -1.51920900e-03  6.62760436e-02], [ 2.28184738 -0.02703506  0.01643151], 4, 9
0.33403640660125705, [-0.06925128  0.10800665  1.18653493], [-0.37412052  0.20436808  1.08984189], [-2.42718617  0.00692199  0.06913787], [ 2.27856262 -0.02984833  0.02140623], 5, 9
0.3385004331038469, [-0.07312128  0.10686553  1.19458812], [-0.37852729  0.20305412  1.0847816 ], [-2.41895722  0.01696801  0.07977992], [ 2.27633832 -0.03056742  0.02182025], 5, 9
0.33538994441384745, [-0.0792793   0.10467083  1.18728876], [-0.38443015  0.2014144   1.08723847], [-2.39628571  0.01726218  0.03490634], [ 2.2811524  -0.02582506  0.02713395], 4, 9
0.3396118816039942, [-0.084762    0.10440745  1.20096007], [-0.38856365  0.19911966  1.08234141], [-2.42720967  0.00741881  0.07059012], [ 2.27384247 -0.02916021  0.02948553], 4, 9
0.3368545889129312, [-0.0879663   0.10177339  1.19306301], [-0.39092208  0.19864714  1.08213831], [-2.41565731  0.0043114   0.07985832], [ 2.278399   -0.03201257  0.03095523], 5, 9
0.33807096957403293, [-0.08889091  0.10096806  1.19147692], [-0.39272278  0.19811248  1.07948971], [-2.40991518  0.00818741  0.09147722], [ 2.27323175 -0.02978592  0.02729631], 5, 9
0.33131779130714717, [-0.09341316  0.09859979  1.17116028], [-0.39629065  0.19531924  1.07798275], [-2.38657363  0.01818211  0.09222368], [ 2.27380634 -0.02512931  0.02397977], 3, 9
0.3366053092806833, [-0.09905263  0.09961055  1.19270426], [-0.40090274  0.19397748  1.07744573], [-2.42382871  0.00343508  0.08195356], [ 2.27732757 -0.02359954  0.0196335 ], 5, 9
0.333873126220713, [-0.10524195  0.09679811  1.18492005], [-0.40592348  0.19448493  1.07759268], [-2.39743577e+00 -2.18099140e-03  6.36462542e-02], [ 2.27681359 -0.02441767  0.02471131], 3, 9
0.333873126220713, [-0.10524195  0.09679811  1.18492005], [-0.40592348  0.19448493  1.07759268], [-2.39743577e+00 -2.18099140e-03  6.36462542e-02], [ 2.27681359 -0.02441767  0.02471131], 3, 9
0.33120114913326065, [-0.11175871  0.10216925  1.18558618], [-0.4103439   0.19508052  1.07645972], [-2.41430425e+00 -1.80568790e-03  4.53068842e-02], [ 2.27741204 -0.0206439   0.02307345], 4, 9
0.3312222678709476, [-0.11616692  0.10381739  1.18506794], [-0.41396359  0.19500478  1.07232842], [-2.42446732 -0.00399555  0.04643859], [ 2.27343427 -0.02075317  0.0254388 ], 4, 9
0.33068256583596256, [-0.11594232  0.10328351  1.18218993], [-0.41409503  0.19489114  1.07235385], [-2.43332514 -0.0067837   0.07292021], [ 2.27306065 -0.01966757  0.02448984], 3, 9
0.3324980323511458, [-0.12124672  0.10435258  1.18617769], [-0.41976877  0.19573284  1.07176975], [-2.42671024 -0.01007242  0.04865016], [ 2.27479537 -0.01532271  0.02349749], 4, 9
0.3324980323511457, [-0.12124672  0.10435258  1.18617769], [-0.41976877  0.19573284  1.07176975], [-2.42671024 -0.01007242  0.04865016], [ 2.27479537 -0.01532271  0.02349749], 4, 9
0.3324980323511458, [-0.12124672  0.10435258  1.18617769], [-0.41976877  0.19573284  1.07176975], [-2.42671024 -0.01007242  0.04865016], [ 2.27479537 -0.01532271  0.02349749], 4, 9
0.3322288004677189, [-0.12420619  0.10482522  1.18218684], [-0.42192491  0.1960079   1.06631944], [-2.41831763 -0.00938993  0.0574056 ], [ 2.27143388 -0.0147191   0.02954936], 4, 9
0.3346562212947027, [-0.12706852  0.10817778  1.18960506], [-0.42481252  0.19790153  1.06594041], [-2.42733525 -0.01066118  0.05487163], [ 2.26615878 -0.01518511  0.03007914], 4, 9
0.33421723603468245, [-0.12701638  0.10793467  1.18816914], [-0.42499975  0.19796751  1.06650912], [-2.42640959 -0.010341    0.06075076], [ 2.26742274 -0.01418424  0.02955108], 3, 9
0.3315959956891831, [-0.13162167  0.10945213  1.18091167], [-0.42897486  0.19792312  1.06382253], [-2.4228532  -0.00922651  0.04640045], [ 2.2639384  -0.01117996  0.03136508], 5, 9
0.3315959956891831, [-0.13162167  0.10945213  1.18091167], [-0.42897486  0.19792312  1.06382253], [-2.4228532  -0.00922651  0.04640045], [ 2.2639384  -0.01117996  0.03136508], 5, 9
0.33256580397143504, [-0.1349989   0.10751654  1.18281178], [-0.43195318  0.1988954   1.06420286], [-2.43918168 -0.02643894  0.09387716], [ 2.26519253 -0.00774026  0.02968105], 3, 9
0.3324973826760799, [-0.1349989   0.10751654  1.18281178], [-0.43214967  0.19904556  1.06500529], [-2.43918168 -0.02643894  0.09387716], [ 2.26590984 -0.00770484  0.02949877], 3, 9
0.3310611917227847, [-0.13554603  0.11196135  1.17992664], [-0.43296702  0.19850946  1.06308619], [-2.43204038 -0.01221994  0.06033049], [ 2.26268608 -0.00418183  0.03443253], 5, 9
0.33290009908025947, [-0.13520023  0.11058904  1.18320036], [-0.43296702  0.19850946  1.06308619], [-2.43514458 -0.01711665  0.07509062], [ 2.26268608 -0.00418183  0.03443253], 4, 9
0.333422320306651, [-0.13656138  0.1111118   1.18446301], [-0.43441244  0.19911011  1.06317208], [-2.43271848 -0.01710792  0.07150606], [2.26479063e+00 3.16590286e-05 2.94168631e-02], 4, 9
0.3333941556590622, [-0.13669959  0.11119837  1.18478725], [-0.43441244  0.19911011  1.06317208], [-2.4357748  -0.0187438   0.07181952], [2.26479063e+00 3.16590286e-05 2.94168631e-02], 4, 9
0.33282396464135505, [-0.14085933  0.11256414  1.18136824], [-0.43925907  0.1994269   1.06227059], [-2.45045443 -0.02362188  0.10989622], [2.26124267 0.00299689 0.02833171], 5, 9
0.3328916724403223, [-0.13928732  0.11214313  1.17711331], [-0.4396085   0.19958101  1.06318935], [-2.45574985 -0.02122143  0.14833136], [2.26321489 0.00453159 0.02751654], 4, 9
0.33217515960241917, [-0.14688236  0.11137619  1.17973344], [-0.44404103  0.19903142  1.05992683], [-2.43522865 -0.02807683  0.08918124], [2.26319275 0.00523654 0.0280263 ], 4, 9
0.33217515960241917, [-0.14688236  0.11137619  1.17973344], [-0.44404103  0.19903142  1.05992683], [-2.43522865 -0.02807683  0.08918124], [2.26319275 0.00523654 0.0280263 ], 4, 9
0.3321440416782778, [-0.1507798   0.11023667  1.17768895], [-0.44674136  0.20017034  1.05669986], [-2.45498046 -0.04991178  0.14692917], [2.26279755 0.00582504 0.02944076], 3, 9
0.3321440416782778, [-0.1507798   0.11023667  1.17768895], [-0.44674136  0.20017034  1.05669986], [-2.45498046 -0.04991178  0.14692917], [2.26279755 0.00582504 0.02944076], 3, 9
0.3321440416782778, [-0.1507798   0.11023667  1.17768895], [-0.44674136  0.20017034  1.05669986], [-2.45498046 -0.04991178  0.14692917], [2.26279755 0.00582504 0.02944076], 3, 9
0.3311425332102542, [-0.15373242  0.11241172  1.16837457], [-0.452929    0.20118422  1.05766671], [-2.42138938 -0.01887582  0.12316364], [2.25996153 0.00713771 0.027909  ], 4, 9
0.33163627782034777, [-0.16281109  0.11524464  1.17654323], [-0.45759059  0.2013497   1.05134903], [-2.43742027 -0.02761982  0.07412356], [2.25698777 0.00368683 0.02893483], 3, 9
0.33163627782034777, [-0.16281109  0.11524464  1.17654323], [-0.45759059  0.2013497   1.05134903], [-2.43742027 -0.02761982  0.07412356], [2.25698777 0.00368683 0.02893483], 3, 9
0.3294429427093676, [-0.1682135   0.11393816  1.16739823], [-0.46232167  0.20276531  1.04847484], [-2.44250581 -0.04212736  0.13204141], [2.25618344 0.00414551 0.03701026], 4, 9
0.3294429427093676, [-0.1682135   0.11393816  1.16739823], [-0.46232167  0.20276531  1.04847484], [-2.44250581 -0.04212736  0.13204141], [2.25618344 0.00414551 0.03701026], 4, 9
0.3307035621281951, [-0.1692131   0.1155862   1.16346456], [-0.46507084  0.20475107  1.04563981], [-2.43951858 -0.02521723  0.15790729], [2.2538137  0.00375074 0.03571828], 3, 9
0.3305684367073454, [-0.16908756  0.11663753  1.16359131], [-0.46508153  0.20468963  1.04565112], [-2.4412118  -0.02385088  0.1489254 ], [2.25359971 0.00388848 0.03605664], 4, 9
0.3270230838227132, [-0.17517511  0.12068257  1.1633686 ], [-0.46658017  0.20709197  1.04270129], [-2.44855567 -0.03329774  0.09387049], [2.25050878 0.00278452 0.03695879], 3, 9
0.33005468538553806, [-0.17423186  0.12144543  1.16986009], [-0.46754921  0.20753657  1.04540391], [-2.44764298 -0.02900278  0.08424601], [2.25428118 0.00517159 0.03792365], 2, 9
0.33005468538553806, [-0.17423186  0.12144543  1.16986009], [-0.46754921  0.20753657  1.04540391], [-2.44764298 -0.02900278  0.08424601], [2.25428118 0.00517159 0.03792365], 2, 9
0.3292715307882, [-0.17767671  0.12502819  1.16590001], [-0.47129858  0.20976632  1.0433219 ], [-2.44305059 -0.02332371  0.07449098], [2.24803374 0.00340443 0.03184492], 2, 9
0.33559247613498167, [-0.17659788  0.1220968   1.16312458], [-0.47678055  0.21056472  1.04193836], [-2.43896368 -0.01240985  0.16064971], [2.25151524 0.00402967 0.0337761 ], 2, 9
0.32381329535720094, [-0.18995209  0.12636011  1.14908663], [-0.48102322  0.2111382   1.03530912], [-2.43821217 -0.02549148  0.0562028 ], [2.24611968e+00 2.12196035e-03 3.43773811e-02], 1, 9
0.32278588440007167, [-0.19660255  0.12837657  1.14681373], [-0.48765931  0.21133087  1.03458505], [-2.44654592 -0.02557919  0.04170827], [2.24587697e+00 1.29671835e-03 4.22481088e-02], 1, 9
0.3240246371917195, [-0.20307925  0.12510679  1.14658789], [-0.49333311  0.20941505  1.02981127], [-2.44263656 -0.03313988  0.04850837], [2.24447849e+00 1.37758658e-03 4.60597089e-02], 1, 9
0.3226180837159597, [-0.20810279  0.12570936  1.14230666], [-0.49691696  0.20854283  1.02480167], [-2.4500039  -0.0328056   0.04961752], [2.24420826e+00 1.76934610e-03 4.75144835e-02], 1, 9
0.3233880616083997, [-0.20981007  0.12025606  1.13609481], [-0.49936791  0.20805492  1.02195693], [-2.44393656 -0.04701438  0.09853333], [ 2.24228028e+00 -2.57735647e-04  5.02972863e-02], 2, 9
0.32396897440136907, [-0.21279872  0.12487375  1.14191326], [-0.50175406  0.20866587  1.02174843], [-2.4478279  -0.03512863  0.06614957], [2.24315405 0.0043893  0.05024945], 2, 9
0.325834372150751, [-0.21521611  0.12404797  1.1393287 ], [-0.50609483  0.2096091   1.02001021], [-2.44073069 -0.03829037  0.10108204], [2.24270928 0.00325027 0.04200174], 3, 9
0.3243123867429892, [-0.22448452  0.12727309  1.13827007], [-0.51420262  0.21015321  1.01838334], [-2.45120854 -0.0348835   0.05770889], [2.24439405 0.00366783 0.04305381], 1, 9
0.3235506632097438, [-0.23164227  0.12328515  1.1295529 ], [-0.52020497  0.20935086  1.01119204], [-2.43683226 -0.04494372  0.06811185], [2.24010519 0.00248869 0.05253774], 3, 9
0.32316509057436343, [-0.23760235  0.12408206  1.12711583], [-0.52567003  0.21081557  1.00909046], [-2.44923853 -0.05339351  0.08590333], [ 2.23954034e+00 -3.51073864e-04  5.73115486e-02], 2, 9
0.32449670469636177, [-0.24568406  0.12647776  1.1338756 ], [-0.53084308  0.21176464  1.00461387], [-2.44783955 -0.05171595  0.05181403], [ 2.23861538e+00 -1.61575317e-03  5.19497713e-02], 3, 9
0.3229787251767402, [-0.25187302  0.12397079  1.12395905], [-0.53744212  0.21124497  1.00087874], [-2.44877289 -0.05527112  0.07645028], [ 2.23526934 -0.00534046  0.05802244], 2, 9
0.32176642527189103, [-0.26066209  0.12901862  1.12636466], [-0.54289504  0.21128662  0.99555882], [-2.45614873 -0.04430849  0.02812235], [ 2.23631407 -0.00949405  0.06641786], 1, 9
0.323412275751392, [-0.26570072  0.12827113  1.12765181], [-0.54859947  0.2113556   0.99475798], [-2.4498802  -0.03950581  0.02783387], [ 2.2380394  -0.01082501  0.0687183 ], 1, 9
0.32466092095250104, [-0.27196446  0.12650317  1.12908491], [-0.55324946  0.21058271  0.99047001], [-2.45369634 -0.04317373  0.02660504], [ 2.23914376 -0.01363595  0.07096749], 3, 9
0.3237483318904645, [-0.27722683  0.12297532  1.12482867], [-0.5577      0.21040918  0.98880256], [-2.44167589 -0.04720923  0.02547464], [ 2.23796659 -0.01925226  0.074653  ], 3, 9
0.3233174222273399, [-0.28070006  0.12091539  1.12544317], [-0.55929228  0.20867589  0.98681192], [-2.4454714  -0.04876062  0.03052219], [ 2.23765098 -0.02293377  0.07974772], 3, 9
0.32182571387724285, [-0.28222167  0.12494839  1.12363075], [-0.56090301  0.20896491  0.98633646], [-2.44805908 -0.02812894 -0.00301925], [ 2.23807729 -0.02389662  0.0781915 ], 3, 9
0.3239162819248927, [-0.28659885  0.12263531  1.12626757], [-0.56591009  0.209329    0.98701531], [-2.44824453 -0.03636539  0.01123961], [ 2.24176156 -0.02379974  0.07271052], 3, 9
0.32492203245245516, [-0.29309581  0.12255367  1.13212802], [-0.56952669  0.20804263  0.98430404], [-2.445793   -0.03159325 -0.00668128], [ 2.24256686 -0.02803508  0.07696923], 4, 9
0.32294452695310794, [-0.29526288  0.11947136  1.12291055], [-0.57267039  0.2062232   0.98215417], [-2.44787117 -0.036752    0.01483036], [ 2.24194174 -0.02722084  0.08133899], 3, 9
0.32362397146157673, [-0.29517583  0.11743599  1.11837349], [-0.57571988  0.20442086  0.98250172], [-2.44534747 -0.03640131  0.0412102 ], [ 2.24407234 -0.02562457  0.08369206], 4, 9
0.3233734383720333, [-0.30210938  0.11483906  1.12403085], [-0.57879241  0.20314959  0.98184038], [-2.44023344 -0.04973214  0.01946541], [ 2.24266415 -0.02650974  0.08232973], 3, 9
0.32552237003054374, [-0.3019779   0.11317438  1.11842697], [-0.58106485  0.20214258  0.97644124], [-2.43038963 -0.04650491  0.05026261], [ 2.2400682  -0.02750186  0.09142221], 5, 9
0.32421006818824255, [-0.30688942  0.113505    1.11754789], [-0.58464601  0.20203207  0.97568035], [-2.43569443 -0.05341842  0.04122153], [ 2.24084542 -0.02683363  0.09317832], 4, 9
0.32519857437187455, [-0.31352435  0.11719009  1.12790302], [-0.58712531  0.20177465  0.97381837], [-2.45371256 -0.04792783  0.0048261 ], [ 2.24274112 -0.0276798   0.09705406], 3, 9
0.32306588038012585, [-0.31415811  0.11478046  1.12049774], [-0.58755305  0.20312966  0.97277777], [-2.44013393e+00 -5.69711844e-02 -5.00070498e-05], [ 2.24182256 -0.03342413  0.09943994], 3, 9
0.32683826281507183, [-0.30997805  0.11776858  1.12454133], [-0.58759932  0.20589176  0.97627135], [-2.4521868  -0.04760403  0.04993419], [ 2.24264193 -0.03350726  0.10027875], 3, 9
0.3240648570526229, [-0.31302431  0.12082675  1.12803779], [-0.58562615  0.20825529  0.9761743 ], [-2.45345356 -0.04864857  0.00698295], [ 2.23847494 -0.03269736  0.09798001], 4, 9
0.3243688867846986, [-0.31149443  0.12199528  1.13008855], [-0.58498167  0.20831346  0.97853302], [-2.45094733 -0.04204101 -0.00514465], [ 2.23710849 -0.03329236  0.09819441], 4, 9
0.3241471942066234, [-0.30536622  0.11837165  1.12007041], [-0.58383322  0.2084999   0.98077063], [-2.43947053 -0.04538179  0.04148219], [ 2.23931744 -0.03343408  0.09562988], 4, 9
0.32397850994815025, [-0.30759579  0.11934443  1.12715011], [-0.58215978  0.20864928  0.98017619], [-2.44821063 -0.0464795   0.00500778], [ 2.24021425 -0.0357526   0.09420275], 3, 9
0.32412264351357145, [-0.30455628  0.11780552  1.12244482], [-0.58142309  0.20885194  0.98063225], [-2.43909061 -0.04371786  0.03942994], [ 2.24235184 -0.0356898   0.09275678], 4, 9
0.323590671288944, [-0.30396425  0.11851363  1.12282846], [-0.58099429  0.20921716  0.98233592], [-2.43948532 -0.04313177  0.03448243], [ 2.23944611 -0.03578137  0.09154917], 4, 9
0.3244329852730756, [-0.30349947  0.11815182  1.12863924], [-0.57932166  0.20895783  0.9839563 ], [-2.43484139 -0.04031421  0.02133824], [ 2.24043146 -0.03813364  0.09204544], 4, 9
0.32458718037945855, [-0.30001354  0.11839777  1.1304938 ], [-0.57617274  0.21002096  0.98662536], [-2.43996689 -0.04274833  0.02780743], [ 2.24056454 -0.03854259  0.08896909], 5, 9
0.32366478098144386, [-0.29713835  0.12440705  1.13751107], [-0.57191436  0.21072053  0.98983909], [-2.45139862 -0.02909521 -0.02078424], [ 2.24384692 -0.0360169   0.08713994], 3, 9
